bill_id,year,date,bill_str,bill_desc,congno,sponsors,cosponsors,tw_latent1,tw_abortion_and_social_conservatism,tw_agriculture,tw_banking_and_finance,tw_civil_rights,tw_congress_and_procedural,tw_crime,tw_defense_and_foreign_policy,tw_economy,tw_education,tw_energy,tw_environment,tw_fair_elections,tw_federal_agencies_and_gov_regulation,tw_guns,tw_healthcare,tw_higher_education,tw_immigration,tw_indian_affairs,tw_intelligence_and_surveillance,tw_labor,tw_law_courts_and_judges,tw_transportation,tw_veterans_affairs,tw_womens_issues
hr3375,2014,6/17/2014,"H R 3375|On Motion to Suspend the Rules and Pass|To designate the community-based outpatient clinic of the Department of Veterans Affairs to be constructed at 3141 Centennial Boulevard, Colorado Springs, Colorado, as the “PFC Floyd K. Lindstrom Department of Veterans Affairs Clinic”.","To designate the community-based outpatient clinic of the Department of Veterans Affairs to be constructed at 3141 Centennial Boulevard, Colorado Springs, Colorado, as the “PFC Floyd K. Lindstrom Department of Veterans Affairs Clinic”.",113,cand969,cand1436|cand970|cand1031|cand1033|cand1102|cand1103,0.533713023,0.0,0.0,0.0,0.0,0.0,0.0,0.344763893,0.0,0.0,0.0,0.0,0.0,2.37587e-05,0.0,3.66271e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.121462699,0.0
pn1244,2014,6/17/2014,"PN1244|On the Cloture Motion PN1244|Peter Joseph Kadzik, of New York, to be an Assistant Attorney General","Peter Joseph Kadzik, of New York, to be an Assistant Attorney General",113,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pn1347,2014,6/16/2014,"PN1347|On the Cloture Motion PN1347|Salvador Mendoza, Jr., of Washington, to be United States District Judge for the Eastern District of Washington","Salvador Mendoza, Jr., of Washington, to be United States District Judge for the Eastern District of Washington",113,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
pn1348,2014,6/16/2014,"PN1348|On the Cloture Motion PN1348|Staci Michelle Yandle, of Illinois, to be United States District Judge for the Southern District of Illinois","Staci Michelle Yandle, of Illinois, to be United States District Judge for the Southern District of Illinois",113,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
pn1400,2014,6/16/2014,"PN1400|On the Cloture Motion PN1400|Darrin P. Gayles, of Florida, to be United States District Judge for the Southern District of Florida","Darrin P. Gayles, of Florida, to be United States District Judge for the Southern District of Florida",113,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hr4457,2014,6/12/2014,"H R 4457|On Motion to Recommit with Instructions|To amend the Internal Revenue Code of 1986 to permanently extend increased expensing limitations, and for other purposes","To amend the Internal Revenue Code of 1986 to permanently extend increased expensing limitations, and for other purposes",113,cand850,cand1443|cand788|cand1494|cand911|cand919|cand985|cand993|cand1041|cand1092|cand1098|cand1124|cand1156|cand1178|cand41546|cand42011|cand131172|cand78036,0.870909819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.129090181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pn1111,2014,6/12/2014,"PN1111|On the Nomination PN1111|Crystal Nix-Hines, of California, for the rank of Ambassador during her tenure of service as the United States Permanent Representative to the United Nations Educational, Scientific, and Cultural Organization","Crystal Nix-Hines, of California, for the rank of Ambassador during her tenure of service as the United States Permanent Representative to the United Nations Educational, Scientific, and Cultural Organization",113,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hr4800,2014,6/11/2014,H R 4800|On Agreeing to the Amendment|,,113,cand1427,,0.72252739,0.0,0.227589323,0.000199682,0.0,0.00797833,2.02638e-05,9.13363e-05,1.01333e-05,0.011938792,1.95027e-05,0.009181543,0.0,3.09734e-05,0.0,4.62942e-05,0.002955549,0.0,0.0,0.0,0.0,0.0,0.005115686,0.0,0.0
hres616,2014,6/11/2014,"H RES 616|On Ordering the Previous Question|Providing for consideration of the bills (H.R. 4800) making appropriations for Agriculture, Rural Development, Food and Drug Administration, and Related Agencies, FY 2015; (H.R. 4457) America’s Small Business Tax Relief Act; and (H.R. 4453) Permanent S Corporation Built-in Gains Recognition Period Act","Providing for consideration of the bills (H.R. 4800) making appropriations for Agriculture, Rural Development, Food and Drug Administration, and Related Agencies, FY 2015; (H.R. 4457) America’s Small Business Tax Relief Act; and (H.R. 4453) Permanent S Corporation Built-in Gains Recognition Period Act",113,cand921,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s2432,2014,6/11/2014,"S. 2432|On Cloture on the Motion to Proceed S. 2432|A bill to amend the Higher Education Act of 1965 to provide for the refinancing of certain Federal student loans, and for other purposes.","A bill to amend the Higher Education Act of 1965 to provide for the refinancing of certain Federal student loans, and for other purposes.",113,cand104635,cand597|cand1616|cand607|cand253|cand1634|cand351|cand1458|cand481|cand640|cand545|cand558|cand1230|cand738|cand310|cand1561|cand1624|cand585|cand1510|cand721|cand346|cand1312|cand1528|cand1327|cand1544|cand1581|cand1582|cand1584|cand1585|cand972|cand978|cand999|cand1589|cand1592|cand1594|cand1595|cand1596|cand1598|cand1600|cand1057|cand1602|cand181494|cand104841,0.882958706,0.0,0.0,0.018817584,0.0,0.0,0.0,0.0,8.09849e-05,5.83485e-06,0.0,0.0,0.0,1.20664e-05,0.0,0.0,0.098124824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hr4810,2014,6/10/2014,H R 4810|On Motion to Suspend the Rules and Pass|To direct the Secretary of Veterans Affairs to enter into contracts for the provision of hospital care and medical services at non-Department of Veterans Affairs facilities for Department of Veterans Affairs patients with extended waiting times for appointments at Department facilities and for other purposes,To direct the Secretary of Veterans Affairs to enter into contracts for the provision of hospital care and medical services at non-Department of Veterans Affairs facilities for Department of Veterans Affairs patients with extended waiting times for appointments at Department facilities and for other purposes,113,cand830,cand1427|cand1254|cand1260|cand1262|cand831|cand1270|cand806|cand1277|cand1278|cand1444|cand1362|cand758|cand1525|cand1376|cand1314|cand1383|cand1472|cand1387|cand850|cand854|cand858|cand767|cand1231|cand515|cand1484|cand670|cand859|cand1485|cand1409|cand1488|cand757|cand863|cand1417|cand866|cand869|cand872|cand875|cand882|cand885|cand887|cand894|cand895|cand897|cand899|cand902|cand903|cand906|cand910|cand911|cand912|cand919|cand921|cand924|cand930|cand947|cand956|cand958|cand968|cand969|cand1022|cand974|cand1023|cand989|cand1019|cand1020|cand1029|cand134698|cand1033|cand1036|cand1037|cand1041|cand1043|cand1046|cand1047|cand1052|cand1056|cand1071|cand1074|cand1084|cand1092|cand1093|cand1094|cand1096|cand1097|cand1098|cand1099|cand1100|cand1101|cand1102|cand1103|cand1105|cand1106|cand1107|cand1116|cand1123|cand1125|cand1127|cand1128|cand1132|cand1133|cand1134|cand1137|cand1138|cand1140|cand1141|cand1143|cand1144|cand1146|cand1149|cand1151|cand1152|cand1154|cand1157|cand1165|cand1166|cand1168|cand1170|cand1172|cand1173|cand1176|cand1177|cand1178|cand40344|cand1338|cand40348|cand189537|cand40481|cand40621|cand40368|cand40871|cand40366|cand41075|cand41398|cand50384|cand41950|cand119904|cand36557|cand36826|cand42972|cand131172|cand104809|cand37909|cand43257|cand43291|cand78036|cand44045|cand121656|cand44246|cand38921|cand44995|cand45059|cand45127|cand1407|cand45267,0.636297726,0.0,0.0,0.0,0.020918724,0.027498894,0.019360231,6.22623e-05,0.018034758,0.0,0.0,0.0,0.0,0.046881837,0.0,0.117808389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102908457,0.0
pn1342,2014,6/10/2014,"PN1342|On the Cloture Motion PN1342|Stanley Fischer, of New York, to be Vice Chairman of the Board of Governors of the Federal Reserve System for a term of four years","Stanley Fischer, of New York, to be Vice Chairman of the Board of Governors of the Federal Reserve System for a term of four years",113,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pn1344,2014,6/10/2014,"PN1344|On the Cloture Motion PN1344|Lael Brainard, of the District of Columbia, to be a Member of the Board of Governors of the Federal Reserve System for a term of fourteen years from February 1, 2012","Lael Brainard, of the District of Columbia, to be a Member of the Board of Governors of the Federal Reserve System for a term of fourteen years from February 1, 2012",113,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pn1350,2014,6/10/2014,"PN1350|On the Cloture Motion PN1350|Jerome H. Powell, of Maryland, to be a Member of the Board of Governors of the Federal Reserve System for a term of fourteen years from February 1, 2014","Jerome H. Powell, of Maryland, to be a Member of the Board of Governors of the Federal Reserve System for a term of fourteen years from February 1, 2014",113,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hr4412,2014,6/9/2014,"H R 4412|On Motion to Suspend the Rules and Pass, as Amended|To authorize the programs of the National Aeronautics and Space Administration, and for other purposes","To authorize the programs of the National Aeronautics and Space Administration, and for other purposes",113,cand1138,cand757,0.668005824,0.0,0.0,1.8545e-05,0.0,0.003960378,4.22204e-05,0.0,1.38163e-05,3.8571e-05,0.006759918,0.000190946,0.0,0.25998905,0.0,0.0,0.054156171,0.0,0.0,0.0,0.0,0.0,0.006777665,0.0,0.0
hr4745,2014,6/9/2014,H R 4745|On Agreeing to the Amendment|,,113,cand1359,,0.383213105,0.040599473,0.009320014,0.006647359,0.015926143,0.062815815,0.0139877,2.92869e-05,0.065852618,0.004782771,0.04204869,0.045059762,0.0,0.064551412,0.0,9.72355e-05,0.003220073,0.0,0.018788533,0.012944794,0.0,0.011247536,0.141467885,9.27021e-05,0.00541039
pn1229,2014,6/9/2014,"PN1229|On the Cloture Motion PN1229|M. Hannah Lauck, of Virginia, to be United States District Judge for the Eastern District of Virginia","M. Hannah Lauck, of Virginia, to be United States District Judge for the Eastern District of Virginia",113,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
pn1232,2014,6/9/2014,"PN1232|On the Cloture Motion PN1232|Leo T. Sorokin, of Massachusetts, to be United States District Judge for the District of Massachusetts","Leo T. Sorokin, of Massachusetts, to be United States District Judge for the District of Massachusetts",113,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
pn1346,2014,6/9/2014,"PN1346|On the Cloture Motion PN1346|Richard Franklin Boulware II, of Nevada, to be United States District Judge for the District of Nevada","Richard Franklin Boulware II, of Nevada, to be United States District Judge for the District of Nevada",113,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
pn1612,2014,6/4/2014,"PN1612|On the Cloture Motion PN1612|Sylvia Mathews Burwell, of West Virginia, to be Secretary of Health and Human Services","Sylvia Mathews Burwell, of West Virginia, to be Secretary of Health and Human Services",113,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pn1197,2014,6/3/2014,"PN1197|On the Cloture Motion PN1197|Bruce Howe Hendricks, of South Carolina, to be United States District Judge for the District of South Carolina","Bruce Howe Hendricks, of South Carolina, to be United States District Judge for the District of South Carolina",113,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
pn1219,2014,6/3/2014,"PN1219|On the Cloture Motion PN1219|Mark G. Mastroianni, of Massachusetts, to be United States District Judge for the District of Massachusetts","Mark G. Mastroianni, of Massachusetts, to be United States District Judge for the District of Massachusetts",113,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
pn1227,2014,6/3/2014,"PN1227|On the Cloture Motion PN1227|Tanya S. Chutkan, of the District of Columbia, to be United States District Judge for the District of Columbia","Tanya S. Chutkan, of the District of Columbia, to be United States District Judge for the District of Columbia",113,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
pn1289,2014,6/3/2014,"PN1289|On the Cloture Motion PN1289|Sharon Y. Bowen, of New York, to be a Commissioner of the Commodity Futures Trading Commission for a term expiring April 13, 2018","Sharon Y. Bowen, of New York, to be a Commissioner of the Commodity Futures Trading Commission for a term expiring April 13, 2018",113,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pn1108,2014,6/2/2014,"PN1108|On the Cloture Motion PN1108|Keith M. Harper, of Maryland, for the rank of Ambassador during his tenure of service as United States Representative to the UN Human Rights Council","Keith M. Harper, of Maryland, for the rank of Ambassador during his tenure of service as United States Representative to the UN Human Rights Council",113,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hr4681,2014,5/30/2014,H R 4681|On Passage|Intelligence Authorization Act for Fiscal Years 2014 and 2015,Intelligence Authorization Act for Fiscal Years 2014 and 2015,113,cand840,,0.474121375,0.0,0.0,0.0,0.0,0.113039006,4.84276e-05,0.083509028,1.70952e-05,0.0,1.99302e-05,0.0,0.0,0.022405282,0.0,0.0,0.0,0.0,0.0,0.306727349,0.0,4.75658e-05,0.0,6.49411e-05,0.0
hr4660,2014,5/29/2014,H R 4660|On Agreeing to the Amendment|,,113,cand556,,0.26845787,0.020152936,0.076849728,0.015846056,0.010162667,0.311950916,0.132146754,0.0,0.025149888,0.0,0.0,0.013229218,0.0,0.091070339,0.0,0.0,0.0,0.0,0.0,0.0,0.008892975,0.026043227,0.0,0.0,0.0
hr503,2014,5/28/2014,"H R 503|On Motion to Suspend the Rules and Pass, as Amended|National Desert Storm and Desert Shield War Memorial Act",National Desert Storm and Desert Shield War Memorial Act,113,cand1074,cand210|cand830|cand1278|cand1359|cand1362|cand53|cand1220|cand1376|cand1527|cand1383|cand677|cand1387|cand850|cand1536|cand723|cand1477|cand858|cand767|cand515|cand1484|cand670|cand859|cand1485|cand556|cand359|cand872|cand903|cand904|cand906|cand910|cand912|cand917|cand922|cand951|cand969|cand970|cand1022|cand1017|cand1021|cand987|cand989|cand992|cand995|cand1020|cand1029|cand1031|cand1033|cand1043|cand1045|cand1075|cand1080|cand1097|cand1098|cand1099|cand1106|cand1108|cand1114|cand1122|cand1124|cand1127|cand1130|cand1138|cand1141|cand1144|cand1146|cand1151|cand1152|cand1162|cand1164|cand1166|cand1167|cand1169|cand1170|cand1180|cand1184|cand1338|cand189537|cand40394|cand40481|cand40569|cand40981|cand41398|cand41326|cand119903|cand36557|cand42104|cand36550|cand36826|cand42792|cand43557|cand43257|cand43271|cand43291|cand78036|cand44045|cand44057|cand121656|cand44246|cand44403|cand44515|cand44665|cand44995|cand45059|cand45177|cand45267,0.409420034,0.0,0.0,0.0,0.0,0.0,0.0,0.541535164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hres599,2014,5/28/2014,"H RES 599|On Motion to Suspend the Rules and Agree|Urging the Government of the People’s Republic of China to respect the freedom of assembly, expression, and religion and all fundamental human rights and the rule of law for all its citizens and to stop censoring discussion of the 1989 Tiananmen Square demonstrations and their violent suppression","Urging the Government of the People’s Republic of China to respect the freedom of assembly, expression, and religion and all fundamental human rights and the rule of law for all its citizens and to stop censoring discussion of the 1989 Tiananmen Square demonstrations and their violent suppression",113,cand550,cand760|cand1455|cand1523|cand776|cand1387|cand757|cand556|cand908|cand990|cand43271|cand1407,0.258567728,0.00175673,0.0,0.0,0.738735882,0.0,6.15219e-05,0.000420374,2.70624e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.18647e-05,0.0,0.0,0.0,0.000388838,0.0,0.0,0.0
hr3361,2014,5/22/2014,H R 3361|On Passage|USA FREEDOM Act,USA FREEDOM Act,113,cand447,cand210|cand1503|cand1251|cand823|cand1341|cand1252|cand1499|cand1433|cand1507|cand793|cand827|cand1436|cand1198|cand1270|cand1277|cand744|cand1515|cand1424|cand788|cand1455|cand1456|cand1523|cand839|cand53|cand842|cand1307|cand1525|cand550|cand1316|cand1318|cand1222|cand1383|cand677|cand1425|cand723|cand1398|cand858|cand767|cand1410|cand1555|cand1558|cand1559|cand1237|cand865|cand785|cand465|cand873|cand894|cand902|cand903|cand921|cand121877|cand962|cand947|cand950|cand951|cand955|cand960|cand1026|cand971|cand974|cand977|cand1017|cand1021|cand1018|cand991|cand995|cand1002|cand1012|cand1014|cand1020|cand134698|cand1031|cand1033|cand1035|cand1043|cand1045|cand1047|cand1050|cand1053|cand1056|cand1059|cand1061|cand1071|cand1073|cand1074|cand1081|cand1082|cand1085|cand1086|cand1089|cand1090|cand1094|cand1096|cand1098|cand1101|cand1103|cand1106|cand1114|cand189554|cand1116|cand1122|cand1125|cand1126|cand1128|cand1131|cand1134|cand1140|cand1146|cand1160|cand1162|cand1163|cand1164|cand1165|cand1172|cand1175|cand1177|cand1178|cand1184|cand44313|cand42266|cand39934|cand1338|cand40394|cand40450|cand35060|cand40569|cand40368|cand40366|cand41398|cand41775|cand119903|cand36550|cand42392|cand42792|cand131172|cand104809|cand43733|cand37909|cand43832|cand44246|cand44255|cand44403|cand1402|cand44967|cand44995|cand45127|cand1407|cand45267|cand45555,0.543256006,0.00659229,0.0,8.25116e-05,0.0,1.84384e-05,0.002371795,0.00081998,2.47379e-05,0.0,0.0,0.0,0.0,0.000530437,0.0,0.0,0.0,0.0,0.0,0.445009807,0.0,0.001293998,0.0,0.0,0.0
hr4031,2014,5/21/2014,H R 4031|On Motion to Suspend the Rules and Pass|Department of Veterans Affairs Management Accountability Act,Department of Veterans Affairs Management Accountability Act,113,cand830,cand1277|cand1514|cand1444|cand1359|cand758|cand840|cand844|cand1525|cand1376|cand1383|cand1387|cand850|cand1536|cand723|cand854|cand858|cand767|cand1485|cand1409|cand863|cand1559|cand1417|cand866|cand869|cand872|cand882|cand885|cand887|cand899|cand903|cand908|cand910|cand912|cand605|cand917|cand919|cand922|cand923|cand928|cand929|cand930|cand937|cand944|cand945|cand947|cand949|cand951|cand953|cand954|cand955|cand958|cand968|cand969|cand971|cand1022|cand974|cand1017|cand980|cand1023|cand989|cand993|cand1019|cand134698|cand1033|cand1036|cand1037|cand1041|cand1042|cand1043|cand1045|cand1051|cand1052|cand1056|cand1073|cand1074|cand1075|cand1080|cand1089|cand1090|cand1091|cand1094|cand1096|cand1097|cand1098|cand1099|cand1102|cand1105|cand1106|cand1107|cand1108|cand1119|cand1125|cand1132|cand1133|cand1137|cand1138|cand1139|cand1140|cand1141|cand1143|cand1146|cand1149|cand1151|cand1152|cand1154|cand1156|cand1158|cand1164|cand1165|cand1168|cand1169|cand1170|cand1172|cand1173|cand1174|cand1175|cand1176|cand1180|cand1181|cand1184|cand42266|cand1338|cand40348|cand189537|cand40394|cand40481|cand41398|cand41326|cand41546|cand41667|cand119904|cand36557|cand36826|cand42792|cand131172|cand104809|cand55939|cand43257|cand43291|cand43321|cand78036|cand44045|cand121656|cand44246|cand44403|cand38921|cand44967|cand44995|cand1407|cand45267,0.653882104,0.0,0.0,0.0,0.037211907,0.00247915,0.048802341,0.000629734,0.08528657,0.0,0.0,0.0,0.0,0.034634105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11857707,0.0
hr4435,2014,5/21/2014,H R 4435|On Agreeing to the Amendment|,,113,cand1254,cand1493,0.642078716,0.0,0.0,0.000321762,8.13112e-05,0.14011226,4.63218e-05,0.027953267,3.43047e-05,3.70028e-05,3.44401e-05,6.09235e-05,0.0,0.000102973,0.0,4.68705e-05,5.25392e-05,0.000128287,0.0,0.057697533,5.24638e-05,0.006412724,0.000159244,0.124226857,5.67781e-05
hres590,2014,5/21/2014,H RES 590|On Agreeing to the Resolution|Providing for further consideration of the bill (H.R. 4435) “Howard P. ’Buck’ McKeon National Defense Authorization Act of FY 2015”; and providing for consideration of the bill (H.R. 3361) USA FREEDOM Act,Providing for further consideration of the bill (H.R. 4435) “Howard P. ’Buck’ McKeon National Defense Authorization Act of FY 2015”; and providing for consideration of the bill (H.R. 3361) USA FREEDOM Act,113,cand1106,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pn1185,2014,5/21/2014,"PN1185|On the Cloture Motion PN1185|David Jeremiah Barron, of Massachusetts, to be United States Circuit Judge for the First Circuit","David Jeremiah Barron, of Massachusetts, to be United States Circuit Judge for the First Circuit",113,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hr3530,2014,5/20/2014,"H R 3530|On Motion to Suspend the Rules and Pass, as Amended|Justice for Victims of Trafficking Act",Justice for Victims of Trafficking Act,113,cand951,cand823|cand1341|cand1433|cand1507|cand1198|cand806|cand1287|cand1455|cand619|cand1378|cand1501|cand1316|cand1318|cand677|cand1472|cand1425|cand858|cand1231|cand515|cand1484|cand859|cand1485|cand1408|cand1487|cand1410|cand1237|cand556|cand872|cand882|cand891|cand897|cand899|cand903|cand917|cand919|cand921|cand922|cand924|cand947|cand953|cand954|cand1026|cand980|cand992|cand995|cand1019|cand1068|cand1020|cand1029|cand1033|cand1035|cand1036|cand1041|cand1045|cand1051|cand1054|cand1074|cand1075|cand1076|cand1080|cand1086|cand1094|cand1101|cand1109|cand1114|cand1116|cand1120|cand1122|cand1130|cand1138|cand1139|cand1141|cand1151|cand1152|cand1155|cand1158|cand1162|cand1163|cand1164|cand1165|cand1168|cand1169|cand1170|cand1172|cand1175|cand1178|cand39934|cand1338|cand189537|cand40394|cand40569|cand40734|cand40366|cand41075|cand41113|cand41261|cand41398|cand41326|cand41546|cand41479|cand41667|cand119904|cand42011|cand36557|cand42104|cand280|cand42972|cand104809|cand37909|cand43257|cand43271|cand78036|cand44515|cand44967|cand45174|cand45500|cand45555,0.456488808,0.019994147,0.0,1.91772e-05,0.067155637,0.025646661,0.368746779,0.0,0.012077068,2.77678e-05,0.0,0.00507944,0.0,0.018433497,0.0,1.62027e-05,0.0,0.0,0.009908154,0.012784656,0.0,5.88473e-05,1.41584e-05,0.0,1.27488e-05
hr4225,2014,5/20/2014,"H R 4225|On Motion to Suspend the Rules and Pass, as Amended|Stop Advertising Victims of Exploitation (SAVE) Act of 2014",Stop Advertising Victims of Exploitation (SAVE) Act of 2014,113,cand42972,cand1444|cand1359|cand867|cand844|cand1376|cand550|cand1378|cand1318|cand1487|cand1410|cand863|cand556|cand866|cand447|cand872|cand882|cand897|cand899|cand903|cand912|cand917|cand919|cand937|cand945|cand951|cand953|cand958|cand959|cand960|cand973|cand980|cand989|cand992|cand1019|cand1029|cand1033|cand1041|cand1042|cand1051|cand1053|cand1054|cand1056|cand1080|cand1094|cand1101|cand1105|cand1106|cand1107|cand1108|cand1138|cand1139|cand1140|cand1146|cand1149|cand1152|cand1154|cand1155|cand1159|cand1165|cand1168|cand1172|cand1175|cand1180|cand40348|cand189537|cand40394|cand40368|cand41113|cand41261|cand41398|cand41479|cand193438|cand119904|cand42011|cand36557|cand42104|cand36826|cand131172|cand37909|cand43796|cand43257|cand43271|cand43321|cand78036|cand44057|cand121656|cand44255|cand38921|cand44967|cand45267,0.520498995,0.0,0.0,0.0,0.037307067,0.0,0.389549236,8.20757e-05,5.41841e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052508443,0.0,0.0,0.0
pn1343,2014,5/20/2014,"PN1343|On the Cloture Motion PN1343|Stanley Fischer, of New York, to be a Member of the Board of Governors of the Federal Reserve System for the unexpired term of fourteen years from February 1, 2006","Stanley Fischer, of New York, to be a Member of the Board of Governors of the Federal Reserve System for the unexpired term of fourteen years from February 1, 2006",113,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pn1188,2014,5/15/2014,"PN1188|On the Cloture Motion PN1188|Gregg Jeffrey Costa, of Texas, to be United States Circuit Judge for the Fifth Circuit","Gregg Jeffrey Costa, of Texas, to be United States Circuit Judge for the Fifth Circuit",113,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
pn1189,2014,5/15/2014,"PN1189|On the Cloture Motion PN1189|Rosemary Marquez, of Arizona, to be United States District Judge for the District of Arizona","Rosemary Marquez, of Arizona, to be United States District Judge for the District of Arizona",113,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
pn1216,2014,5/15/2014,"PN1216|On the Cloture Motion PN1216|Douglas L. Rayes, of Arizona, to be United States District Judge for the District of Arizona","Douglas L. Rayes, of Arizona, to be United States District Judge for the District of Arizona",113,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
pn1233,2014,5/15/2014,"PN1233|On the Cloture Motion PN1233|James Alan Soto, of Arizona, to be United States District Judge for the District of Arizona","James Alan Soto, of Arizona, to be United States District Judge for the District of Arizona",113,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
